L864878,CA,CA-QC,CA-QC-HR,45.015029,-73.3347487,"Ch. du Bord-de-l'eau Sud, Noyan",2025-03-14 16:19,117
L9076144,CA,CA-QC,CA-QC-VS,45.4326232,-74.2186333,Ch. du Fief,2025-10-10 11:20,159
L3724410,CA,CA-QC,CA-QC-HC,48.1690089,-69.6835315,Ch. du Moulin-à-Baude (dunes<->Rte 138),2025-10-07 10:25,114
L3739111,CA,CA-QC,CA-QC-MR,45.5285099,-73.5973158,Champ des Possibles,2025-10-10 14:05,90
L14039138,CA,CA-QC,CA-QC-CO,45.624384,-75.4421485,Champboisé,2025-10-03 13:01,55
L1775273,CA,CA-QC,CA-QC-VS,45.3628095,-74.2846828,Champs agricoles Ch. Ste-Julie,2025-04-10 13:28,88
L13429196,CA,CA-QC,CA-QC-RS,45.3168453,-73.6550045,Champs agricoles Rg St-Simon,2025-09-05 14:51,76
L28836447,CA,CA-QC,CA-QC-MC,49.0583676,-72.3515435,Champs au sud de Notre-Dame-de-Lorette,2025-02-28 17:07,17
L40114014,CA,CA-QC,CA-QC-HC,48.319918,-69.5191647,"Champs de bleuetières, Les Bergeronnes",2025-09-28 19:17,111
L1516545,CA,CA-QC,CA-QC-HR,45.1890727,-73.2675219,"Champs inondés, 46e à 53e av.",2025-10-11 12:21,198
L7200122,CA,CA-QC,CA-QC-HR,45.1825543,-73.2679705,"Champs inondés, 53e à 101e av.",2025-09-29 11:20,175
L11095980,CA,CA-QC,CA-QC-ML,45.6935001,-74.1491174,"Champs inondés, Rg St-Rémi & Rte 158",2025-05-03 07:47,119
L2155741,CA,CA-QC,CA-QC-ML,45.7391523,-73.9812414,"Champs inondés, Rg Ste-Marguerite & Mtée Guénette",2025-05-01 14:15,143
L7455401,CA,CA-QC,CA-QC-DA,46.168835,-73.065651,"Champs inondés, Voie de service ouest (nord de Canards Illimités Marais 3 à 5)",2025-10-11 10:47,141
L9003461,CA,CA-QC,CA-QC-DA,46.1569581,-73.0792304,"Champs inondés, mtée St-Laurent",2025-10-11 09:09,161
L7295603,CA,CA-QC,CA-QC-HR,45.2349131,-73.2524063,"Champs inondés, rue Bourne",2025-09-23 15:02,176
L3929825,CA,CA-QC,CA-QC-JO,45.9910961,-73.3362273,"Chemins des tourbières, St-Thomas (Madon, Côteau Jaune, St-Alexis)",2025-10-04 12:08,177
L33463127,CA,CA-QC,CA-QC-JAM,53.7820774,-78.8950401,Chisasibi (village),2025-09-03 18:22,42
L4319150,CA,CA-QC,CA-QC-MK,45.7612839,-73.0082917,Chouette à voir! (UQROP),2025-10-10 09:50,129
L6137974,CA,CA-QC,CA-QC-FS,48.6002232,-71.2457739,Chute Gagnon,2025-07-11 10:55,51
L26436177,CA,CA-QC,CA-QC-MB,49.773052,-63.529504,Chute Kalimazoo,2025-08-18 12:37,8
L3331158,CA,CA-QC,CA-QC-JO,46.2032904,-73.5589063,Chute Monte-à-Peine,2025-07-10 11:43,95
L2830345,CA,CA-QC,CA-QC-RM,48.4376881,-68.3187089,Chute Neigette,2025-09-17 16:00,101
L11218077,CA,CA-QC,CA-QC-MB,49.3707165,-62.0876985,Chute Schmitt,2024-08-01 12:19,10
L7515150,CA,CA-QC,CA-QC-MS,46.4245117,-72.9690188,Chute à Magnan,2025-07-22 09:41,36
L11430873,CA,CA-QC,CA-QC-MB,49.3436157,-61.9681482,Chute à Pascal,2014-07-06 12:00,14
L20544524,CA,CA-QC,CA-QC-MP,48.4646554,-67.3427474,Chute à Philomène,2025-06-02 10:00,25
L4753045,CA,CA-QC,CA-QC-APP,46.196834,-71.385017,Chutes Bailey,2024-05-16 09:10,39
L9690713,CA,CA-QC,CA-QC-AL,47.0759783,-75.7445656,Chutes César,2019-07-24 16:00,5
L19082624,CA,CA-QC,CA-QC-CB,47.0714404,-70.8998361,Chutes Jean-Larose,2025-09-19 10:09,91
L3040454,CA,CA-QC,CA-QC-MB,50.3144569,-65.2408719,Chutes Manitou,2025-09-11 11:56,94
L1912152,CA,CA-QC,CA-QC-BH,45.3114558,-73.8805246,Chutes St-Louis,2025-06-20 10:22,89
L3546224,CA,CA-QC,CA-QC-PP,45.6377772,-75.133245,Chutes de Plaisance,2025-10-09 16:26,70
L35917354,CA,CA-QC,CA-QC-VG,46.9048461,-76.4189726,Chutes du Lac Roland,2025-09-13 07:55,25
L9410174,CA,CA-QC,CA-QC-DD,48.6864057,-72.4870768,Chutes à Michel,2025-08-13 18:14,59
L5874467,CA,CA-QC,CA-QC-MT,48.7679768,-67.6666866,Chutes à Ti-Mé,2025-10-04 14:35,21
L7323129,CA,CA-QC,CA-QC-QU,46.7904815,-71.2783957,Cimetière Belmont,2025-08-01 15:01,99
L11040774,CA,CA-QC,CA-QC-MR,45.4243785,-73.960533,Cimetière Belvedère,2025-10-01 08:11,133
L9370784,CA,CA-QC,CA-QC-CO,45.636733,-75.937967,Cimetière MacLaren,2025-07-05 09:20,75
L51573975,CA,CA-QC,CA-QC-SH,45.3723178,-71.8448782,Cimetière Malvern,2025-09-01 16:20,6
L9374364,CA,CA-QC,CA-QC-DE,46.8186405,-71.1691092,Cimetière Mont-Marie,2025-10-08 08:39,88
L5162339,CA,CA-QC,CA-QC-QU,46.7782863,-71.2454152,Cimetière Mt-Hermon,2025-10-10 15:04,182
L4739048,CA,CA-QC,CA-QC-LL,46.0813092,-74.8322394,Cimetière Notre-Dame-Des-Anges,2023-07-10 07:59,20
L25287945,CA,CA-QC,CA-QC-FS,48.2566528,-70.40236,Cimetière Notre-Dame-de-L’Éternité,2025-10-04 05:30,97
L1118596,CA,CA-QC,CA-QC-LV,45.5303127,-73.8687658,Cimetière Notre-Dame-de-l'Espérance,2025-09-29 07:57,106
L2238525,CA,CA-QC,CA-QC-HY,45.388746,-72.7178621,Cimetière Pine Wood,2025-10-06 08:53,92
L23801255,CA,CA-QC,CA-QC-CO,45.6985665,-75.9778404,Cimetière Rupert,2025-08-24 14:49,28
L30183187,CA,CA-QC,CA-QC-OU,45.4993387,-75.7540154,Cimetière St-Alexandre,2025-08-29 07:00,41
L17012029,CA,CA-QC,CA-QC-SAG,48.317321,-70.84646,Cimetière St-Alexis,2024-07-03 08:46,40
L11968498,CA,CA-QC,CA-QC-PN,45.8481088,-76.7441444,Cimetière St-Andrew’s,2021-10-09 10:04,44
L11176346,CA,CA-QC,CA-QC-MU,45.70443,-73.554428,Cimetière St-Charles-Borromée,2023-12-16 14:56,13
L1281498,CA,CA-QC,CA-QC-LV,45.6913724,-73.6184514,Cimetière St-François-de-Sales,2025-09-28 09:43,130
L20009826,CA,CA-QC,CA-QC-LS,48.5025894,-71.7719404,Cimetière St-Gédéon,2025-09-16 12:02,109
L32574716,CA,CA-QC,CA-QC-MU,45.7510207,-73.5997176,Cimetière St-Henri de Mascouche,2024-05-29 12:30,9
L24653557,CA,CA-QC,CA-QC-CP,45.4824401,-73.3774656,Cimetière St-Hubert,2025-09-09 07:22,25
L7024057,CA,CA-QC,CA-QC-PN,45.8390119,-76.4501109,Cimetière St-James,2025-07-17 09:22,61
L25288059,CA,CA-QC,CA-QC-FS,48.2394149,-70.2120581,Cimetière St-Jean-Baptiste (2e),2024-08-22 12:58,42
L26515827,CA,CA-QC,CA-QC-MR,45.6595574,-73.5593462,Cimetière St-Joseph de Rivière-des-Prairies,2024-09-08 13:04,25
L4564689,CA,CA-QC,CA-QC-FR,46.3447132,-72.5523108,Cimetière St-Louis,2025-05-31 10:50,7
L9366004,CA,CA-QC,CA-QC-SH,45.4171861,-71.8826034,Cimetière St-Michel (cté Sherbrooke),2025-04-18 13:30,28
L4310569,CA,CA-QC,CA-QC-FR,46.3528521,-72.575984,Cimetière St-Michel (cté Trois-Rivières),2025-08-05 08:13,39
L4696286,CA,CA-QC,CA-QC-QU,46.7844307,-71.2594669,Cimetière St-Michel de Sillery,2025-08-03 18:35,27
L5997266,CA,CA-QC,CA-QC-QU,46.7842565,-71.2415689,Cimetière St-Patrick,2025-10-10 08:49,157
L48859050,CA,CA-QC,CA-QC-AG,45.6237172,-74.4260821,"Cimetière St-Philippe (Chatham)  CA-QC 45.62455, -74.42607",2025-06-29 18:22,16
L47793145,CA,CA-QC,CA-QC-CO,45.5036395,-75.8073568,Cimetière St-Stephen,2025-06-17 10:22,7
L1825863,CA,CA-QC,CA-QC-LV,45.5923413,-73.6579579,Cimetière St-Vincent-de-Paul,2025-09-27 10:01,44
L2021222,CA,CA-QC,CA-QC-MR,45.4599772,-73.9213143,Cimetière Ste-Geneviève,2025-09-20 10:50,62
L33688716,CA,CA-QC,CA-QC-LJ,45.5923743,-73.3390775,Cimetière Ste-Julie,2025-07-09 20:04,15
L3584149,CA,CA-QC,CA-QC-LV,45.64239,-73.7291193,Cimetière Urgel Bourgie,2025-03-18 11:56,67
L2217792,CA,CA-QC,CA-QC-LV,45.6434272,-73.659186,Cimetière de Laval/Mt. Pleasant,2025-10-11 10:42,201
L6996715,CA,CA-QC,CA-QC-MM,46.9696598,-70.586493,Cimetière de Montmagny,2025-09-21 11:13,57
L15258753,CA,CA-QC,CA-QC-QU,46.8158333,-71.2087769,Cimetière des Pauvres (Hôtel-Dieu de Québec),2025-09-16 10:08,37
L5159038,CA,CA-QC,CA-QC-VR,45.5693798,-73.1907926,Cimetière du Mt-St-Hilaire,2024-07-21 14:10,32
L30694129,CA,CA-QC,CA-QC-RD,45.8508411,-73.880975,Cimetière écoforestier Forêt de la Seconde Vie,2025-06-15 09:54,28
L16557014,CA,CA-QC,CA-QC-HM,47.4511902,-72.7718894,"Cimetière, La Tuque",2024-08-08 00:00,10
L7182535,CA,CA-QC,CA-QC-BM,45.0304081,-73.079145,"Cimetière, Phillipsburg",2025-08-24 10:45,91
L32171158,CA,CA-QC,CA-QC-HC,48.6185265,-69.0997802,"Cimetière, Portneuf-sur-Mer",2025-09-19 16:46,97
L17930016,CA,CA-QC,CA-QC-MW,46.6761296,-73.9184529,"Cimetière, St-Michel-des-Saints",2025-08-18 19:58,15
L25485322,CA,CA-QC,CA-QC-JO,45.983982,-73.446962,"Cimetière, St-Paul-de-Joliette",2025-06-22 20:33,13
L806691,CA,CA-QC,CA-QC-MR,45.5049279,-73.6039953,Cimetières Mt-Royal & Notre-Dame-des-Neiges,2025-10-11 17:42,192
L9791932,CA,CA-QC,CA-QC-MK,45.6374581,-72.9362632,Cimetières Notre-Dame-du Rosaire & Cathédrale de St-Hyacinthe,2025-10-11 16:05,91
L28311919,CA,CA-QC,CA-QC-MG,45.2784383,-72.1469991,Cimetières St-Patrice & Pine Hill,2025-09-19 18:15,69
L14319288,CA,CA-QC,CA-QC-PH,45.8890448,-74.3377662,Circuit de randonnée La Montfortaine,2025-05-11 10:20,64
L5698250,CA,CA-QC,CA-QC-RM,48.3303774,-68.4835124,Club Mouski,2025-06-30 10:11,105
L3389344,CA,CA-QC,CA-QC-JC,46.9930018,-71.2051606,Club de Golf Alpin (accès restreint hiver),2024-01-11 13:00,18
L4177940,CA,CA-QC,CA-QC-TB,45.632498,-73.810721,Club de Golf Rosemère (accès restreint hiver),2024-03-17 15:59,59
L2227716,CA,CA-QC,CA-QC-CB,46.8994399,-71.1429119,Club de Golf Royal Québec (accès restreint hiver),2025-03-15 10:24,148
L3738981,CA,CA-QC,CA-QC-MW,46.2457698,-74.2893788,Club de Plein Air de St-Donat--Sentier Montagne Noire,2024-11-03 10:01,96
L14851587,CA,CA-QC,CA-QC-DE,46.7417665,-71.2334205,Club de Ski de Fond Sentiers des Grandes Prairies,2025-05-21 09:53,104
L28259065,CA,CA-QC,CA-QC-AG,45.6467366,-74.3229556,Club de golf Lachute (accès restreint hiver),2025-03-21 16:02,44
L4172478,CA,CA-QC,CA-QC-QU,46.857726,-71.3814354,Club de golf de Lorette (accès hiver seulement),2025-09-28 10:22,66
L14290055,CA,CA-QC,CA-QC-MR,45.6266791,-73.5613514,Club de golf métropolitain Anjou,2025-07-28 13:47,54
L16408306,CA,CA-QC,CA-QC-OU,45.5337588,-75.7206012,Club de ski Nakkertok Nordic-Nordique,2025-10-04 13:30,131
L13597624,CA,CA-QC,CA-QC-MT,48.8250057,-67.5314462,Club de ski de fond Igloo,2025-02-16 09:30,60
L2632574,CA,CA-QC,CA-QC-AO,48.6027917,-79.0414094,Club de ski de fond Skinoramik,2025-09-02 14:38,101
L3331582,CA,CA-QC,CA-QC-IS,47.0761548,-70.3059897,Club sportif Les Appalaches,2025-06-29 09:45,73
L26530641,CA,CA-QC,CA-QC-HC,48.140468,-69.7214208,Colline de L'Anse à l'Eau,2025-10-07 11:02,137
L26355899,CA,CA-QC,CA-QC-AO,48.4666046,-79.4467735,Collines d'Hébécourt (P1),2025-07-20 12:30,39
L31129162,CA,CA-QC,CA-QC-MR,45.4893531,-73.5892688,Collège Dawson--Campus,2025-05-23 10:25,47
L10155599,CA,CA-QC,CA-QC-LS,48.5452969,-71.6554268,Collège d'Alma--Campus,2025-02-12 12:44,5
L1483541,CA,CA-QC,CA-QC-NY,46.1598231,-72.7551065,Commune de la Baie-du-Febvre,2025-10-05 17:08,223
L4383625,CA,CA-QC,CA-QC-LS,48.5868545,-71.6622251,Complexe Touristique Dam-En-Terre,2025-06-07 10:30,94
L23302659,CA,CA-QC,CA-QC-MU,45.6912074,-73.7155626,Complexe écologique de la Sablonnière,2025-10-11 07:08,94
L4550263,CA,CA-QC,CA-QC-VG,46.383159,-75.9735298,Coop golf Maniwaki,2025-05-25 11:50,155
L29079481,CA,CA-QC,CA-QC-CP,45.4686606,-73.4073831,Corridor boisé Maricourt,2025-10-11 07:15,104
L2848973,CA,CA-QC,CA-QC-RN,48.2211452,-78.9721861,Cours d'eau Samuel,2025-07-28 07:37,61
L11156015,CA,CA-QC,CA-QC-MB,49.1384013,-62.5416841,Crique de la Chaloupe,1997-07-02 15:30,20
L21114882,CA,CA-QC,CA-QC-QU,46.7931104,-71.2628537,Cégep Garneau--Campus,2025-07-08 12:11,14
L27185518,CA,CA-QC,CA-QC-DD,48.6498177,-72.4589242,Cégep de Saint-Félicien--campus,2025-10-08 12:04,45
L38133577,CA,CA-QC,CA-QC-SH,45.4100191,-71.8870345,Cégep de Sherbrooke--campus,2024-11-19 10:39,1
L2337197,CA,CA-QC,CA-QC-QU,46.7595069,-71.2734302,Côte Ross,2025-10-05 06:51,29
L2699765,CA,CA-QC,CA-QC-VO,48.0943838,-77.7788848,Côte de 100',2024-07-01 10:59,83
L5145352,CA,CA-QC,CA-QC-MR,45.6590824,-73.4899521,"Descente de bateau, 37e av.",2025-09-10 08:00,61
L2793806,CA,CA-QC,CA-QC-AG,45.6461438,-74.6470436,"Descente de bateau, Calumet",2025-10-11 10:35,162
L22138677,CA,CA-QC,CA-QC-MG,45.0231664,-72.2169574,"Descente de bateau, Cedarville",2025-10-06 12:39,71
L9471978,CA,CA-QC,CA-QC-AO,48.7196056,-79.4626563,"Descente de bateau, Clerval",2025-06-30 10:33,37
L6184595,CA,CA-QC,CA-QC-AO,48.6573032,-78.6821246,"Descente de bateau, Lac Robertson",2025-06-13 13:30,45
L7477181,CA,CA-QC,CA-QC-JAM,49.0476715,-76.9766629,"Descente de bateau, Lebel-sur-Quévillon",2025-05-03 12:10,52
L23067492,CA,CA-QC,CA-QC-TB,45.6534382,-73.7680113,"Descente de bateau, Lorraine",2025-09-11 14:13,89
L7462785,CA,CA-QC,CA-QC-VS,45.5073507,-74.3368126,"Descente de bateau, Pte-Séguin",2025-09-28 15:38,97
L5096369,CA,CA-QC,CA-QC-MG,45.2879161,-72.0551164,"Descente de bateau, Venise",2025-10-10 09:10,68
L3887504,CA,CA-QC,CA-QC-MK,45.7066038,-72.9130789,"Descente de bateau, av. Cadorette",2025-10-07 14:39,162
L12820292,CA,CA-QC,CA-QC-MK,45.6316887,-72.9411656,"Descente de bateau, av. Pratte",2025-07-23 09:15,153
L8991048,CA,CA-QC,CA-QC-VS,45.3847123,-74.0071404,"Descente de bateau, av. William",2025-07-23 09:03,27
L12366173,CA,CA-QC,CA-QC-BL,46.8761383,-70.9134987,"Descente de bateau, av. de la Grève",2025-08-23 09:34,45
L4055309,CA,CA-QC,CA-QC-MG,45.1901978,-72.055538,"Descente de bateau, ch. d'Ayer's Cliff",2025-07-13 07:28,78
L18070738,CA,CA-QC,CA-QC-AN,45.716395,-73.467334,"Descente de bateau, rue Robert",2024-12-28 15:15,29
L9528317,CA,CA-QC,CA-QC-MK,45.5022362,-72.9133013,"Descente de bateau, rue Ste-Anne",2025-05-31 11:04,81
L45947932,CA,CA-QC,CA-QC-RV,45.411406,-72.999917,"Descente à bateaux, St-Césaire",2025-05-25 12:28,9
L24421479,CA,CA-QC,CA-QC-QU,46.7731723,-71.2531614,Domaine Cataraqui,2025-10-11 09:30,55
L2332728,CA,CA-QC,CA-QC-LO,46.6655188,-71.8484402,Domaine Joly-De Lotbinière,2025-08-10 10:23,168
L2891592,CA,CA-QC,CA-QC-BL,46.90842,-70.789993,Domaine Pte-de-St-Vallier,2025-10-11 12:10,217
L2718772,CA,CA-QC,CA-QC-LL,46.1814077,-74.5685863,Domaine St-Bernard,2025-10-03 10:57,140
L1912155,CA,CA-QC,CA-QC-MR,45.4546332,-73.5529532,Domaine St-Paul,2025-10-11 15:10,233
L3257407,CA,CA-QC,CA-QC-NB,46.4446437,-71.034725,Domaine Taschereau-Parc Nature,2025-10-11 08:18,162
L8490848,CA,CA-QC,CA-QC-IS,47.1634861,-70.3029927,Domaine de Gaspé,2025-09-30 09:54,87
L342893,CA,CA-QC,CA-QC-QU,46.8376522,-71.2121549,Domaine de Maizerets,2025-10-11 14:32,261
L2337175,CA,CA-QC,CA-QC-OU,45.4230339,-75.7569122,Domaine de la ferme Moore,2025-10-11 07:26,168
L4379657,CA,CA-QC,CA-QC-VG,46.7778329,-75.8848308,Domaine des Deux Ours,2025-08-04 09:00,50
L4858666,CA,CA-QC,CA-QC-BO,48.1923123,-65.5644482,Domaine des chutes du ruisseau Creux,2025-10-10 12:09,86
L27892202,CA,CA-QC,CA-QC-QU,46.950106,-71.3407582,Domaine du Lac Sagamité,2025-09-01 09:54,86
L3851008,CA,CA-QC,CA-QC-LO,46.3270654,-71.1549175,Domaine du Radar,2025-10-04 00:00,93
L2287963,CA,CA-QC,CA-QC-BM,45.2705316,-72.6875396,Domaine naturel du lac Gale,2025-10-01 09:38,131
L7979341,CA,CA-QC,CA-QC-RC,46.3106261,-71.0619307,Domaine à l'Héritage,2019-07-15 09:30,17
L1912269,CA,CA-QC,CA-QC-BH,45.2538535,-73.7997936,Domaine-de-la-Pêche-au-Saumon,2025-10-04 09:48,189
L46707573,CA,CA-QC,CA-QC-BM,45.3190772,-72.6550576,"Dortoir Martinet ramoneur, Bromont",2025-06-02 20:45,14
L46949670,CA,CA-QC,CA-QC-HY,45.3984957,-72.7250157,"Dortoir Martinet ramoneur, Granby",2025-06-29 05:42,31
L22254040,CA,CA-QC,CA-QC-MR,45.5272822,-73.5470077,"Dortoir Martinet ramoneur, Secteur Ville Marie, Mtl",2025-07-18 11:32,27
L7148555,CA,CA-QC,CA-QC-VS,45.450294,-74.144587,Driscoll-Naylor Bird Sanctuary,2025-03-14 14:34,93
L17,CA,CA-QC,CA-QC-HC,48.1579631,-69.6649504,Dunes de Tadoussac,2025-10-11 14:06,283
L18905461,CA,CA-QC,CA-QC-CO,45.6020188,-75.8891397,Décharge ruisseau Meech,2025-10-06 07:19,133
L7057322,CA,CA-QC,CA-QC-AL,47.4776387,-74.9365854,Dépotoir Lavérendrye,2025-05-14 09:29,19
L20506725,CA,CA-QC,CA-QC-JAM,53.550379,-77.667972,Dépotoir des ours,2025-08-02 09:44,12
L1095004,CA,CA-QC,CA-QC-AG,45.6082735,-74.2445755,"Dépotoir, Lachute",2025-10-11 16:50,94
L3992066,CA,CA-QC,CA-QC-MB,50.297578,-64.0897107,"Dépotoir, Longue-Pointe-de-Mingan",2024-12-14 10:15,34
L3080915,CA,CA-QC,CA-QC-AL,46.5406434,-75.4792285,"Dépotoir, Mt-Laurier",2025-10-02 13:00,120
L12544822,CA,CA-QC,CA-QC-PR,46.7337135,-71.6851902,"Dépotoir, Neuville",2025-08-30 02:00,92
L2764071,CA,CA-QC,CA-QC-HM,47.9375,-74.6164,"Dépotoir, Parent",2025-03-01 11:03,4
L17374046,CA,CA-QC,CA-QC-NQ,60.0259144,-77.3413398,"Dépotoir, Puvirnituq",2025-08-31 14:15,25
L1098114,CA,CA-QC,CA-QC-RM,48.4056167,-68.5670471,"Dépotoir, Rimouski",2025-06-28 09:04,105
L3580109,CA,CA-QC,CA-QC-CAN,54.817637,-66.870644,"Dépotoir, Schefferville",2025-09-28 08:54,33
L3130983,CA,CA-QC,CA-QC-JAM,51.390155,-78.5354233,"Dépotoir, Waskaganish",2025-07-13 08:41,39
L11631309,CA,CA-QC,CA-QC-VO,48.0662261,-77.6685171,Déversoir principal Manitou-Barvue,2025-09-19 14:19,100
L7737268,CA,CA-QC,CA-QC-CP,45.4925015,-73.5160958,Ecluse de St-Lambert,2025-08-31 18:49,126
L7312836,CA,CA-QC,CA-QC-BR,45.8630884,-73.1487322,"Ecluse, St-Ours",2025-07-30 16:05,131
L13887327,CA,CA-QC,CA-QC-MR,45.4855296,-73.565518,Ecluses St-Gabriel,2025-10-11 14:54,56
L4601366,CA,CA-QC,CA-QC-DE,46.6690802,-71.2318325,Eco-Parc de la Chaudière,2025-09-09 09:25,121
L2705831,CA,CA-QC,CA-QC-RL,47.8105655,-68.8656607,"Eco-site, Lac Témiscouata",2025-09-28 09:15,124
L4888023,CA,CA-QC,CA-QC-TM,47.2339467,-79.3640113,"Ecocentre, Fabre",2025-05-31 10:30,90
L4812447,CA,CA-QC,CA-QC-AT,46.0903096,-71.9489918,Ecoparc industriel de Victoriaville,2025-05-03 11:31,80
L3044289,CA,CA-QC,CA-QC-LS,48.482944,-71.7942595,Embouchure Belle-Rivière,2025-09-12 08:02,196
L2290955,CA,CA-QC,CA-QC-BO,48.1605894,-65.8516645,Embouchure Petite rivière Cascapédia,2025-09-28 11:47,155
L3067517,CA,CA-QC,CA-QC-DR,49.2498534,-65.3226471,Embouchure Riviere Madeleine (incluant le phare),2025-10-10 09:20,188
L4650016,CA,CA-QC,CA-QC-MN,49.1868764,-68.239717,Embouchure Rivière Amédée,2025-09-19 06:37,108
L14664654,CA,CA-QC,CA-QC-MN,49.0501931,-68.5986191,Embouchure Rivière Barthélémy,2025-09-13 17:18,65
L7879678,CA,CA-QC,CA-QC-QU,46.8493177,-71.2003018,Embouchure Rivière Beauport,2025-10-11 09:47,212
L4423514,CA,CA-QC,CA-QC-MT,48.7885498,-67.6970924,Embouchure Rivière Blanche,2025-10-11 12:10,131
L19215143,CA,CA-QC,CA-QC-BO,48.0435995,-65.4734792,Embouchure Rivière Bonaventure,2025-10-07 16:10,89
L2752776,CA,CA-QC,CA-QC-TT,47.6802744,-68.8716259,Embouchure Rivière Cabano,2025-10-01 17:52,170
L3125115,CA,CA-QC,CA-QC-TT,47.7220329,-68.912586,Embouchure Rivière Caldwell,2024-06-15 06:01,67
L13492532,CA,CA-QC,CA-QC-DR,49.0993898,-66.6809605,Embouchure Rivière Cap-Chat,2025-09-12 10:11,93
L6236255,CA,CA-QC,CA-QC-NB,46.4484189,-71.0408565,Embouchure Rivière Chassé,2025-09-24 12:05,66
L4854256,CA,CA-QC,CA-QC-DE,46.7630057,-71.2308274,Embouchure Rivière Etchemin,2025-09-20 18:30,135
L3067218,CA,CA-QC,CA-QC-MN,49.3089188,-67.6030397,Embouchure Rivière Godbout,2025-10-11 12:29,205
L3914491,CA,CA-QC,CA-QC-BC,46.3115154,-72.5389266,Embouchure Rivière Godefroy,2024-05-16 06:25,85
L3998870,CA,CA-QC,CA-QC-SAG,48.3184935,-70.8560276,Embouchure Rivière Ha! Ha!,2025-10-11 15:03,156
L4849131,CA,CA-QC,CA-QC-CE,47.5678003,-70.2041566,Embouchure Rivière Jean-Noël,2025-10-01 16:13,159
L3841847,CA,CA-QC,CA-QC-MI,48.6305858,-68.1335528,Embouchure Rivière Mitis,2025-10-06 15:03,180
L7227230,CA,CA-QC,CA-QC-QU,46.8852824,-71.1428261,Embouchure Rivière Montmorency,2025-10-11 11:54,107
L2811425,CA,CA-QC,CA-QC-DD,48.4208535,-71.9654489,Embouchure Rivière Métabetchouane,2025-06-30 10:03,94
L18213005,CA,CA-QC,CA-QC-MB,50.1881876,-61.8246077,Embouchure Rivière Natashquan,2025-10-05 06:22,71
L2325058,CA,CA-QC,CA-QC-JAM,51.55552,-79.2363483,Embouchure Rivière Novide,2025-07-09 16:44,65
L2324007,CA,CA-QC,CA-QC-JAM,51.4401647,-78.9772096,Embouchure Rivière Octave,2014-07-31 07:00,19
L10080737,CA,CA-QC,CA-QC-MT,48.869205,-67.444419,Embouchure Rivière Petit-Matane,2025-10-07 09:45,165
L4887715,CA,CA-QC,CA-QC-HC,48.4806453,-69.2833971,Embouchure Rivière Petite Romaine (accès restreint),2025-09-19 15:15,158
L5854347,CA,CA-QC,CA-QC-HC,48.640368,-69.0938524,Embouchure Rivière Portneuf,2025-09-24 17:00,160
L4403732,CA,CA-QC,CA-QC-MB,50.2722069,-64.9293636,Embouchure Rivière Sheldrake,2025-09-11 11:17,134
L7229099,CA,CA-QC,CA-QC-BH,45.3148267,-73.8800526,Embouchure Rivière St-Louis,2025-09-16 12:33,71
L6220698,CA,CA-QC,CA-QC-CB,47.039217,-70.8817935,Embouchure Rivière Ste-Anne,2025-10-05 18:06,153
L9697939,CA,CA-QC,CA-QC-MT,48.7560731,-67.7946752,Embouchure Rivière Tartigou,2025-09-19 10:55,122
L2812938,CA,CA-QC,CA-QC-BA,48.0971601,-69.2166138,Embouchure Rivière Trois-Pistoles,2025-10-11 08:45,205
L3247943,CA,CA-QC,CA-QC-CE,48.0772347,-69.7472,Embouchure Rivière aux Canards,2025-09-23 14:09,165
L295762,CA,CA-QC,CA-QC-CB,47.00722,-70.96027,Embouchure Rivière aux Chiens,2025-04-05 08:11,87
L11319536,CA,CA-QC,CA-QC-SAG,48.4568938,-71.1893719,Embouchure Rivière aux Vases,2024-12-14 14:15,78
L8107242,CA,CA-QC,CA-QC-MN,49.5328239,-67.2336699,Embouchure Rivière de la Petite Trinité,2025-05-25 13:10,54
L11939639,CA,CA-QC,CA-QC-PP,45.5892973,-75.1080778,Embouchure Rivière de la Petite-Nation,2025-08-11 11:39,71
L4887712,CA,CA-QC,CA-QC-HC,48.4352771,-69.3168657,Embouchure Rivière des Petits Escoumins,2025-10-02 14:00,172
L12092590,CA,CA-QC,CA-QC-SR,49.5942923,-67.2344671,Embouchure Rivière du Calumet,2025-08-31 10:30,86
L4051839,CA,CA-QC,CA-QC-DM,45.5562286,-73.8889307,Embouchure Rivière du Chêne,2025-08-15 14:18,86
L27593290,CA,CA-QC,CA-QC-BS,46.0900937,-70.6506032,Embouchure Rivière du Loup,2025-09-06 06:45,28
L26605996,CA,CA-QC,CA-QC-SR,50.228689,-66.3945142,Embouchure Rivière du Poste,2025-09-28 17:00,59
L10174419,CA,CA-QC,CA-QC-HC,48.734463,-69.0634288,Embouchure Rivière du Sault aux Cochons,2025-09-28 16:17,74
L9833435,CA,CA-QC,CA-QC-MB,50.292778,-65.443056,Embouchure Rivière du Sault-Plat,2025-09-27 09:30,48
L5881149,CA,CA-QC,CA-QC-HC,48.5827167,-69.2155882,Embouchure Rivière Éperlan,2025-09-28 15:30,151
L7040268,CA,CA-QC,CA-QC-MB,50.2816958,-65.514468,Embouchure Rivière à Bouleaux,2025-09-15 12:13,141
L11253873,CA,CA-QC,CA-QC-SAG,48.3383833,-70.8767514,Embouchure Rivière à Mars,2025-10-08 15:11,133
